r2,r3,first_grouped_ratio,first_condition_4r3_ge_r2,first_ratio_ge_1_16,second_grouped_ratio,second_condition_r2_ge_2r3,second_ratio_ge_1_16,at_least_one_case_applies,an_applicable_case_proves_1_16
50,19,69/1078,True,True,23/364,True,True,True,True
50,20,7/109,True,True,7/111,True,True,True,True
50,21,71/1102,True,True,71/1128,True,True,True,True
50,22,36/557,True,True,12/191,True,True,True,True
50,23,73/1126,True,True,73/1164,True,True,True,True
50,24,37/569,True,True,37/591,True,True,True,True
50,25,3/46,True,True,1/16,True,True,True,True
50,26,38/581,True,True,38/609,False,False,True,True
50,27,77/1174,True,True,77/1236,False,False,True,True
50,28,39/593,True,True,13/209,False,False,True,True
50,29,79/1198,True,True,79/1272,False,False,True,True
50,30,8/121,True,True,8/129,False,False,True,True
50,31,81/1222,True,True,27/436,False,False,True,True
50,32,41/617,True,True,41/663,False,False,True,True
50,33,83/1246,True,True,83/1344,False,False,True,True
50,34,42/629,True,True,14/227,False,False,True,True
50,35,17/254,True,True,17/276,False,False,True,True
50,36,43/641,True,True,43/699,False,False,True,True
50,37,87/1294,True,True,29/472,False,False,True,True
50,38,44/653,True,True,44/717,False,False,True,True
50,39,89/1318,True,True,89/1452,False,False,True,True
50,40,9/133,True,True,3/49,False,False,True,True
50,41,91/1342,True,True,91/1488,False,False,True,True
50,42,46/677,True,True,46/753,False,False,True,True
50,43,93/1366,True,True,31/508,False,False,True,True
50,44,47/689,True,True,47/771,False,False,True,True
50,45,19/278,True,True,19/312,False,False,True,True
50,46,48/701,True,True,16/263,False,False,True,True
50,47,97/1414,True,True,97/1596,False,False,True,True
50,48,49/713,True,True,49/807,False,False,True,True
50,49,99/1438,True,True,33/544,False,False,True,True
50,50,2/29,True,True,2/33,False,False,True,True
50,51,101/1462,True,True,101/1668,False,False,True,True
50,52,51/737,True,True,17/281,False,False,True,True
50,53,103/1486,True,True,103/1704,False,False,True,True
50,54,52/749,True,True,52/861,False,False,True,True
50,55,21/302,True,True,7/116,False,False,True,True
50,56,53/761,True,True,53/879,False,False,True,True
50,57,107/1534,True,True,107/1776,False,False,True,True
50,58,54/773,True,True,18/299,False,False,True,True
50,59,109/1558,True,True,109/1812,False,False,True,True
50,60,11/157,True,True,11/183,False,False,True,True
50,61,111/1582,True,True,37/616,False,False,True,True
50,62,56/797,True,True,56/933,False,False,True,True
50,63,113/1606,True,True,113/1884,False,False,True,True
50,64,57/809,True,True,19/317,False,False,True,True
51,0,1/17,False,False,1/15,True,True,True,True
51,1,52/879,False,False,52/783,True,True,True,True
51,2,53/891,False,False,53/801,True,True,True,True
51,3,18/301,False,False,6/91,True,True,True,True
51,4,11/183,False,False,55/837,True,True,True,True
51,5,56/927,False,False,56/855,True,True,True,True
51,6,19/313,False,False,19/291,True,True,True,True
51,7,58/951,False,False,58/891,True,True,True,True
51,8,59/963,False,False,59/909,True,True,True,True
51,9,4/65,False,False,20/309,True,True,True,True
51,10,61/987,False,False,61/945,True,True,True,True
51,11,62/999,False,False,62/963,True,True,True,True
51,12,21/337,False,False,7/109,True,True,True,True
51,13,64/1023,True,True,64/999,True,True,True,True
51,14,13/207,True,True,65/1017,True,True,True,True
51,15,22/349,True,True,22/345,True,True,True,True
51,16,67/1059,True,True,67/1053,True,True,True,True
51,17,4/63,True,True,4/63,True,True,True,True
51,18,23/361,True,True,23/363,True,True,True,True
51,19,14/219,True,True,70/1107,True,True,True,True
51,20,71/1107,True,True,71/1125,True,True,True,True
51,21,24/373,True,True,8/127,True,True,True,True
51,22,73/1131,True,True,73/1161,True,True,True,True
51,23,74/1143,True,True,74/1179,True,True,True,True
51,24,5/77,True,True,25/399,True,True,True,True
51,25,76/1167,True,True,76/1215,True,True,True,True
51,26,77/1179,True,True,77/1233,False,False,True,True
51,27,26/397,True,True,26/417,False,False,True,True
51,28,79/1203,True,True,79/1269,False,False,True,True
51,29,16/243,True,True,80/1287,False,False,True,True
51,30,27/409,True,True,9/145,False,False,True,True
51,31,82/1239,True,True,82/1323,False,False,True,True
51,32,83/1251,True,True,83/1341,False,False,True,True
51,33,28/421,True,True,28/453,False,False,True,True
51,34,1/15,True,True,5/81,False,False,True,True
51,35,86/1287,True,True,86/1395,False,False,True,True
51,36,29/433,True,True,29/471,False,False,True,True
51,37,88/1311,True,True,88/1431,False,False,True,True
51,38,89/1323,True,True,89/1449,False,False,True,True
51,39,6/89,True,True,10/163,False,False,True,True
51,40,91/1347,True,True,91/1485,False,False,True,True
51,41,92/1359,True,True,92/1503,False,False,True,True
51,42,31/457,True,True,31/507,False,False,True,True
51,43,94/1383,True,True,94/1539,False,False,True,True
51,44,19/279,True,True,95/1557,False,False,True,True
51,45,32/469,True,True,32/525,False,False,True,True
51,46,97/1419,True,True,97/1593,False,False,True,True
51,47,98/1431,True,True,98/1611,False,False,True,True
51,48,33/481,True,True,11/181,False,False,True,True
51,49,20/291,True,True,100/1647,False,False,True,True
51,50,101/1467,True,True,101/1665,False,False,True,True
51,51,2/29,True,True,2/33,False,False,True,True
51,52,103/1491,True,True,103/1701,False,False,True,True
51,53,104/1503,True,True,104/1719,False,False,True,True
51,54,7/101,True,True,35/579,False,False,True,True
51,55,106/1527,True,True,106/1755,False,False,True,True
51,56,107/1539,True,True,107/1773,False,False,True,True
51,57,36/517,True,True,12/199,False,False,True,True
51,58,109/1563,True,True,109/1809,False,False,True,True
51,59,22/315,True,True,110/1827,False,False,True,True
51,60,37/529,True,True,37/615,False,False,True,True
51,61,112/1599,True,True,112/1863,False,False,True,True
51,62,113/1611,True,True,113/1881,False,False,True,True
51,63,38/541,True,True,38/633,False,False,True,True
51,64,23/327,True,True,115/1917,False,False,True,True
52,0,1/17,False,False,1/15,True,True,True,True
52,1,53/896,False,False,53/798,True,True,True,True
52,2,27/454,False,False,9/136,True,True,True,True
52,3,11/184,False,False,55/834,True,True,True,True
52,4,14/233,False,False,14/213,True,True,True,True
52,5,57/944,False,False,19/290,True,True,True,True
52,6,29/478,False,False,29/444,True,True,True,True
52,7,59/968,False,False,59/906,True,True,True,True
52,8,3/49,False,False,5/77,True,True,True,True
52,9,61/992,False,False,61/942,True,True,True,True
52,10,31/502,False,False,31/480,True,True,True,True
52,11,63/1016,False,False,21/326,True,True,True,True
52,12,16/257,False,False,16/249,True,True,True,True
52,13,1/16,True,True,5/78,True,True,True,True
52,14,33/526,True,True,11/172,True,True,True,True
52,15,67/1064,True,True,67/1050,True,True,True,True
52,16,17/269,True,True,17/267,True,True,True,True
52,17,69/1088,True,True,23/362,True,True,True,True
52,18,7/110,True,True,35/552,True,True,True,True
52,19,71/1112,True,True,71/1122,True,True,True,True
52,20,18/281,True,True,6/95,True,True,True,True
52,21,73/1136,True,True,73/1158,True,True,True,True
52,22,37/574,True,True,37/588,True,True,True,True
52,23,15/232,True,True,25/398,True,True,True,True
52,24,19/293,True,True,19/303,True,True,True,True
52,25,77/1184,True,True,77/1230,True,True,True,True
52,26,3/46,True,True,1/16,True,True,True,True
52,27,79/1208,True,True,79/1266,False,False,True,True
52,28,4/61,True,True,20/321,False,False,True,True
52,29,81/1232,True,True,27/434,False,False,True,True
52,30,41/622,True,True,41/660,False,False,True,True
52,31,83/1256,True,True,83/1338,False,False,True,True
52,32,21/317,True,True,7/113,False,False,True,True
52,33,17/256,True,True,85/1374,False,False,True,True
52,34,43/646,True,True,43/696,False,False,True,True
52,35,87/1304,True,True,29/470,False,False,True,True
52,36,22/329,True,True,22/357,False,False,True,True
52,37,89/1328,True,True,89/1446,False,False,True,True
52,38,9/134,True,True,15/244,False,False,True,True
52,39,7/104,True,True,7/114,False,False,True,True
52,40,23/341,True,True,23/375,False,False,True,True
52,41,93/1376,True,True,31/506,False,False,True,True
52,42,47/694,True,True,47/768,False,False,True,True
52,43,19/280,True,True,95/1554,False,False,True,True
52,44,24/353,True,True,8/131,False,False,True,True
52,45,97/1424,True,True,97/1590,False,False,True,True
52,46,49/718,True,True,49/804,False,False,True,True
52,47,99/1448,True,True,33/542,False,False,True,True
52,48,5/73,True,True,25/411,False,False,True,True
52,49,101/1472,True,True,101/1662,False,False,True,True
52,50,51/742,True,True,17/280,False,False,True,True
52,51,103/1496,True,True,103/1698,False,False,True,True
52,52,2/29,True,True,2/33,False,False,True,True
52,53,21/304,True,True,35/578,False,False,True,True
52,54,53/766,True,True,53/876,False,False,True,True
52,55,107/1544,True,True,107/1770,False,False,True,True
52,56,27/389,True,True,9/149,False,False,True,True
52,57,109/1568,True,True,109/1806,False,False,True,True
52,58,11/158,True,True,55/912,False,False,True,True
52,59,111/1592,True,True,37/614,False,False,True,True
52,60,28/401,True,True,28/465,False,False,True,True
52,61,113/1616,True,True,113/1878,False,False,True,True
52,62,57/814,True,True,19/316,False,False,True,True
52,63,23/328,True,True,115/1914,False,False,True,True
52,64,29/413,True,True,29/483,False,False,True,True
53,0,1/17,False,False,1/15,True,True,True,True
53,1,54/913,False,False,18/271,True,True,True,True
53,2,11/185,False,False,55/831,True,True,True,True
53,3,56/937,False,False,56/849,True,True,True,True
53,4,57/949,False,False,19/289,True,True,True,True
53,5,58/961,False,False,58/885,True,True,True,True
53,6,59/973,False,False,59/903,True,True,True,True
53,7,12/197,False,False,20/307,True,True,True,True
53,8,61/997,False,False,61/939,True,True,True,True
53,9,62/1009,False,False,62/957,True,True,True,True
53,10,63/1021,False,False,21/325,True,True,True,True
53,11,64/1033,False,False,64/993,True,True,True,True
53,12,13/209,False,False,65/1011,True,True,True,True
53,13,66/1057,False,False,22/343,True,True,True,True
53,14,67/1069,True,True,67/1047,True,True,True,True
53,15,68/1081,True,True,68/1065,True,True,True,True
53,16,69/1093,True,True,23/361,True,True,True,True
53,17,14/221,True,True,70/1101,True,True,True,True
53,18,71/1117,True,True,71/1119,True,True,True,True
53,19,72/1129,True,True,24/379,True,True,True,True
53,20,73/1141,True,True,73/1155,True,True,True,True
53,21,74/1153,True,True,74/1173,True,True,True,True
53,22,15/233,True,True,25/397,True,True,True,True
53,23,76/1177,True,True,76/1209,True,True,True,True
53,24,77/1189,True,True,77/1227,True,True,True,True
53,25,78/1201,True,True,26/415,True,True,True,True
53,26,79/1213,True,True,79/1263,True,True,True,True
53,27,16/245,True,True,80/1281,False,False,True,True
53,28,81/1237,True,True,27/433,False,False,True,True
53,29,82/1249,True,True,82/1317,False,False,True,True
53,30,83/1261,True,True,83/1335,False,False,True,True
53,31,84/1273,True,True,28/451,False,False,True,True
53,32,17/257,True,True,85/1371,False,False,True,True
53,33,86/1297,True,True,86/1389,False,False,True,True
53,34,87/1309,True,True,29/469,False,False,True,True
53,35,88/1321,True,True,88/1425,False,False,True,True
53,36,89/1333,True,True,89/1443,False,False,True,True
53,37,18/269,True,True,30/487,False,False,True,True
53,38,91/1357,True,True,91/1479,False,False,True,True
53,39,92/1369,True,True,92/1497,False,False,True,True
53,40,93/1381,True,True,31/505,False,False,True,True
53,41,94/1393,True,True,94/1533,False,False,True,True
53,42,19/281,True,True,95/1551,False,False,True,True
53,43,96/1417,True,True,32/523,False,False,True,True
53,44,97/1429,True,True,97/1587,False,False,True,True
53,45,98/1441,True,True,98/1605,False,False,True,True
53,46,99/1453,True,True,33/541,False,False,True,True
53,47,20/293,True,True,100/1641,False,False,True,True
53,48,101/1477,True,True,101/1659,False,False,True,True
53,49,102/1489,True,True,34/559,False,False,True,True
53,50,103/1501,True,True,103/1695,False,False,True,True
53,51,104/1513,True,True,104/1713,False,False,True,True
53,52,21/305,True,True,35/577,False,False,True,True
53,53,2/29,True,True,2/33,False,False,True,True
53,54,107/1549,True,True,107/1767,False,False,True,True
53,55,108/1561,True,True,36/595,False,False,True,True
53,56,109/1573,True,True,109/1803,False,False,True,True
53,57,22/317,True,True,110/1821,False,False,True,True
53,58,111/1597,True,True,37/613,False,False,True,True
53,59,112/1609,True,True,112/1857,False,False,True,True
53,60,113/1621,True,True,113/1875,False,False,True,True
53,61,114/1633,True,True,38/631,False,False,True,True
53,62,23/329,True,True,115/1911,False,False,True,True
53,63,116/1657,True,True,116/1929,False,False,True,True
53,64,117/1669,True,True,39/649,False,False,True,True
54,0,1/17,False,False,1/15,True,True,True,True
54,1,11/186,False,False,55/828,True,True,True,True
54,2,28/471,False,False,28/423,True,True,True,True
54,3,19/318,False,False,19/288,True,True,True,True
54,4,29/483,False,False,29/441,True,True,True,True
54,5,59/978,False,False,59/900,True,True,True,True
54,6,2/33,False,False,10/153,True,True,True,True
54,7,61/1002,False,False,61/936,True,True,True,True
54,8,31/507,False,False,31/477,True,True,True,True
54,9,7/114,False,False,7/108,True,True,True,True
54,10,32/519,False,False,32/495,True,True,True,True
54,11,13/210,False,False,65/1008,True,True,True,True
54,12,11/177,False,False,11/171,True,True,True,True
54,13,67/1074,False,False,67/1044,True,True,True,True
54,14,34/543,True,True,34/531,True,True,True,True
54,15,23/366,True,True,23/360,True,True,True,True
54,16,7/111,True,True,35/549,True,True,True,True
54,17,71/1122,True,True,71/1116,True,True,True,True
54,18,4/63,True,True,4/63,True,True,True,True
54,19,73/1146,True,True,73/1152,True,True,True,True
54,20,37/579,True,True,37/585,True,True,True,True
54,21,5/78,True,True,25/396,True,True,True,True
54,22,38/591,True,True,38/603,True,True,True,True
54,23,77/1194,True,True,77/1224,True,True,True,True
54,24,13/201,True,True,13/207,True,True,True,True
54,25,79/1218,True,True,79/1260,True,True,True,True
54,26,8/123,True,True,40/639,True,True,True,True
54,27,3/46,True,True,1/16,True,True,True,True
54,28,41/627,True,True,41/657,False,False,True,True
54,29,83/1266,True,True,83/1332,False,False,True,True
54,30,14/213,True,True,14/225,False,False,True,True
54,31,17/258,True,True,85/1368,False,False,True,True
54,32,43/651,True,True,43/693,False,False,True,True
54,33,29/438,True,True,29/468,False,False,True,True
54,34,44/663,True,True,44/711,False,False,True,True
54,35,89/1338,True,True,89/1440,False,False,True,True
54,36,1/15,True,True,5/81,False,False,True,True
54,37,91/1362,True,True,91/1476,False,False,True,True
54,38,46/687,True,True,46/747,False,False,True,True
54,39,31/462,True,True,31/504,False,False,True,True
54,40,47/699,True,True,47/765,False,False,True,True
54,41,19/282,True,True,95/1548,False,False,True,True
54,42,16/237,True,True,16/261,False,False,True,True
54,43,97/1434,True,True,97/1584,False,False,True,True
54,44,49/723,True,True,49/801,False,False,True,True
54,45,11/162,True,True,11/180,False,False,True,True
54,46,10/147,True,True,50/819,False,False,True,True
54,47,101/1482,True,True,101/1656,False,False,True,True
54,48,17/249,True,True,17/279,False,False,True,True
54,49,103/1506,True,True,103/1692,False,False,True,True
54,50,52/759,True,True,52/855,False,False,True,True
54,51,7/102,True,True,35/576,False,False,True,True
54,52,53/771,True,True,53/873,False,False,True,True
54,53,107/1554,True,True,107/1764,False,False,True,True
54,54,2/29,True,True,2/33,False,False,True,True
54,55,109/1578,True,True,109/1800,False,False,True,True
54,56,11/159,True,True,55/909,False,False,True,True
54,57,37/534,True,True,37/612,False,False,True,True
54,58,56/807,True,True,56/927,False,False,True,True
54,59,113/1626,True,True,113/1872,False,False,True,True
54,60,19/273,True,True,19/315,False,False,True,True
54,61,23/330,True,True,115/1908,False,False,True,True
54,62,58/831,True,True,58/963,False,False,True,True
54,63,13/186,True,True,13/216,False,False,True,True
54,64,59/843,True,True,59/981,False,False,True,True
55,0,1/17,False,False,1/15,True,True,True,True
55,1,56/947,False,False,56/843,True,True,True,True
55,2,57/959,False,False,19/287,True,True,True,True
55,3,58/971,False,False,58/879,True,True,True,True
55,4,59/983,False,False,59/897,True,True,True,True
55,5,12/199,False,False,4/61,True,True,True,True
55,6,61/1007,False,False,61/933,True,True,True,True
55,7,62/1019,False,False,62/951,True,True,True,True
55,8,63/1031,False,False,21/323,True,True,True,True
55,9,64/1043,False,False,64/987,True,True,True,True
55,10,13/211,False,False,13/201,True,True,True,True
55,11,6/97,False,False,2/31,True,True,True,True
55,12,67/1079,False,False,67/1041,True,True,True,True
55,13,68/1091,False,False,68/1059,True,True,True,True
55,14,69/1103,True,True,23/359,True,True,True,True
55,15,14/223,True,True,14/219,True,True,True,True
55,16,71/1127,True,True,71/1113,True,True,True,True
55,17,72/1139,True,True,24/377,True,True,True,True
55,18,73/1151,True,True,73/1149,True,True,True,True
55,19,74/1163,True,True,74/1167,True,True,True,True
55,20,3/47,True,True,5/79,True,True,True,True
55,21,76/1187,True,True,76/1203,True,True,True,True
55,22,7/109,True,True,7/111,True,True,True,True
55,23,78/1211,True,True,26/413,True,True,True,True
55,24,79/1223,True,True,79/1257,True,True,True,True
55,25,16/247,True,True,16/255,True,True,True,True
55,26,81/1247,True,True,27/431,True,True,True,True
55,27,82/1259,True,True,82/1311,True,True,True,True
55,28,83/1271,True,True,83/1329,False,False,True,True
55,29,84/1283,True,True,28/449,False,False,True,True
55,30,17/259,True,True,17/273,False,False,True,True
55,31,86/1307,True,True,86/1383,False,False,True,True
55,32,87/1319,True,True,29/467,False,False,True,True
55,33,8/121,True,True,8/129,False,False,True,True
55,34,89/1343,True,True,89/1437,False,False,True,True
55,35,18/271,True,True,6/97,False,False,True,True
55,36,91/1367,True,True,91/1473,False,False,True,True
55,37,92/1379,True,True,92/1491,False,False,True,True
55,38,93/1391,True,True,31/503,False,False,True,True
55,39,94/1403,True,True,94/1527,False,False,True,True
55,40,19/283,True,True,19/309,False,False,True,True
55,41,96/1427,True,True,32/521,False,False,True,True
55,42,97/1439,True,True,97/1581,False,False,True,True
55,43,98/1451,True,True,98/1599,False,False,True,True
55,44,9/133,True,True,3/49,False,False,True,True
55,45,4/59,True,True,20/327,False,False,True,True
55,46,101/1487,True,True,101/1653,False,False,True,True
55,47,102/1499,True,True,34/557,False,False,True,True
55,48,103/1511,True,True,103/1689,False,False,True,True
55,49,104/1523,True,True,104/1707,False,False,True,True
55,50,21/307,True,True,7/115,False,False,True,True
55,51,106/1547,True,True,106/1743,False,False,True,True
55,52,107/1559,True,True,107/1761,False,False,True,True
55,53,108/1571,True,True,36/593,False,False,True,True
55,54,109/1583,True,True,109/1797,False,False,True,True
55,55,2/29,True,True,2/33,False,False,True,True
55,56,111/1607,True,True,37/611,False,False,True,True
55,57,112/1619,True,True,112/1851,False,False,True,True
55,58,113/1631,True,True,113/1869,False,False,True,True
55,59,114/1643,True,True,38/629,False,False,True,True
55,60,23/331,True,True,23/381,False,False,True,True
55,61,116/1667,True,True,116/1923,False,False,True,True
55,62,117/1679,True,True,39/647,False,False,True,True
55,63,118/1691,True,True,118/1959,False,False,True,True
55,64,119/1703,True,True,119/1977,False,False,True,True
56,0,1/17,False,False,1/15,True,True,True,True
56,1,57/964,False,False,19/286,True,True,True,True
56,2,29/488,False,False,29/438,True,True,True,True
56,3,59/988,False,False,59/894,True,True,True,True
56,4,3/50,False,False,5/76,True,True,True,True
56,5,61/1012,False,False,61/930,True,True,True,True
56,6,31/512,False,False,31/474,True,True,True,True
56,7,9/148,False,False,3/46,True,True,True,True
56,8,8/131,False,False,8/123,True,True,True,True
56,9,13/212,False,False,65/1002,True,True,True,True
56,10,33/536,False,False,11/170,True,True,True,True
56,11,67/1084,False,False,67/1038,True,True,True,True
56,12,17/274,False,False,17/264,True,True,True,True
56,13,69/1108,False,False,23/358,True,True,True,True
56,14,1/16,True,True,5/78,True,True,True,True
56,15,71/1132,True,True,71/1110,True,True,True,True
56,16,9/143,True,True,3/47,True,True,True,True
56,17,73/1156,True,True,73/1146,True,True,True,True
56,18,37/584,True,True,37/582,True,True,True,True
56,19,15/236,True,True,25/394,True,True,True,True
56,20,19/298,True,True,19/300,True,True,True,True
56,21,11/172,True,True,11/174,True,True,True,True
56,22,39/608,True,True,13/206,True,True,True,True
56,23,79/1228,True,True,79/1254,True,True,True,True
56,24,2/31,True,True,10/159,True,True,True,True
56,25,81/1252,True,True,27/430,True,True,True,True
56,26,41/632,True,True,41/654,True,True,True,True
56,27,83/1276,True,True,83/1326,True,True,True,True
56,28,3/46,True,True,1/16,True,True,True,True
56,29,17/260,True,True,85/1362,False,False,True,True
56,30,43/656,True,True,43/690,False,False,True,True
56,31,87/1324,True,True,29/466,False,False,True,True
56,32,11/167,True,True,11/177,False,False,True,True
56,33,89/1348,True,True,89/1434,False,False,True,True
56,34,9/136,True,True,15/242,False,False,True,True
56,35,13/196,True,True,13/210,False,False,True,True
56,36,23/346,True,True,23/372,False,False,True,True
56,37,93/1396,True,True,31/502,False,False,True,True
56,38,47/704,True,True,47/762,False,False,True,True
56,39,19/284,True,True,95/1542,False,False,True,True
56,40,12/179,True,True,4/65,False,False,True,True
56,41,97/1444,True,True,97/1578,False,False,True,True
56,42,7/104,True,True,7/114,False,False,True,True
56,43,99/1468,True,True,33/538,False,False,True,True
56,44,5/74,True,True,25/408,False,False,True,True
56,45,101/1492,True,True,101/1650,False,False,True,True
56,46,51/752,True,True,17/278,False,False,True,True
56,47,103/1516,True,True,103/1686,False,False,True,True
56,48,13/191,True,True,13/213,False,False,True,True
56,49,3/44,True,True,5/82,False,False,True,True
56,50,53/776,True,True,53/870,False,False,True,True
56,51,107/1564,True,True,107/1758,False,False,True,True
56,52,27/394,True,True,9/148,False,False,True,True
56,53,109/1588,True,True,109/1794,False,False,True,True
56,54,11/160,True,True,55/906,False,False,True,True
56,55,111/1612,True,True,37/610,False,False,True,True
56,56,2/29,True,True,2/33,False,False,True,True
56,57,113/1636,True,True,113/1866,False,False,True,True
56,58,57/824,True,True,19/314,False,False,True,True
56,59,23/332,True,True,115/1902,False,False,True,True
56,60,29/418,True,True,29/480,False,False,True,True
56,61,117/1684,True,True,39/646,False,False,True,True
56,62,59/848,True,True,59/978,False,False,True,True
56,63,17/244,True,True,17/282,False,False,True,True
56,64,3/43,True,True,5/83,False,False,True,True
57,0,1/17,False,False,1/15,True,True,True,True
57,1,58/981,False,False,58/873,True,True,True,True
57,2,59/993,False,False,59/891,True,True,True,True
57,3,4/67,False,False,20/303,True,True,True,True
57,4,61/1017,False,False,61/927,True,True,True,True
57,5,62/1029,False,False,62/945,True,True,True,True
57,6,21/347,False,False,7/107,True,True,True,True
57,7,64/1053,False,False,64/981,True,True,True,True
57,8,13/213,False,False,65/999,True,True,True,True
57,9,22/359,False,False,22/339,True,True,True,True
57,10,67/1089,False,False,67/1035,True,True,True,True
57,11,68/1101,False,False,68/1053,True,True,True,True
57,12,23/371,False,False,23/357,True,True,True,True
57,13,14/225,False,False,70/1089,True,True,True,True
57,14,71/1137,False,False,71/1107,True,True,True,True
57,15,24/383,True,True,8/125,True,True,True,True
57,16,73/1161,True,True,73/1143,True,True,True,True
57,17,74/1173,True,True,74/1161,True,True,True,True
57,18,5/79,True,True,25/393,True,True,True,True
57,19,4/63,True,True,4/63,True,True,True,True
57,20,77/1209,True,True,77/1215,True,True,True,True
57,21,26/407,True,True,26/411,True,True,True,True
57,22,79/1233,True,True,79/1251,True,True,True,True
57,23,16/249,True,True,80/1269,True,True,True,True
57,24,27/419,True,True,9/143,True,True,True,True
57,25,82/1269,True,True,82/1305,True,True,True,True
57,26,83/1281,True,True,83/1323,True,True,True,True
57,27,28/431,True,True,28/447,True,True,True,True
57,28,17/261,True,True,85/1359,True,True,True,True
57,29,86/1317,True,True,86/1377,False,False,True,True
57,30,29/443,True,True,29/465,False,False,True,True
57,31,88/1341,True,True,88/1413,False,False,True,True
57,32,89/1353,True,True,89/1431,False,False,True,True
57,33,6/91,True,True,10/161,False,False,True,True
57,34,91/1377,True,True,91/1467,False,False,True,True
57,35,92/1389,True,True,92/1485,False,False,True,True
57,36,31/467,True,True,31/501,False,False,True,True
57,37,94/1413,True,True,94/1521,False,False,True,True
57,38,1/15,True,True,5/81,False,False,True,True
57,39,32/479,True,True,32/519,False,False,True,True
57,40,97/1449,True,True,97/1575,False,False,True,True
57,41,98/1461,True,True,98/1593,False,False,True,True
57,42,33/491,True,True,11/179,False,False,True,True
57,43,20/297,True,True,100/1629,False,False,True,True
57,44,101/1497,True,True,101/1647,False,False,True,True
57,45,34/503,True,True,34/555,False,False,True,True
57,46,103/1521,True,True,103/1683,False,False,True,True
57,47,104/1533,True,True,104/1701,False,False,True,True
57,48,7/103,True,True,35/573,False,False,True,True
57,49,106/1557,True,True,106/1737,False,False,True,True
57,50,107/1569,True,True,107/1755,False,False,True,True
57,51,36/527,True,True,12/197,False,False,True,True
57,52,109/1593,True,True,109/1791,False,False,True,True
57,53,22/321,True,True,110/1809,False,False,True,True
57,54,37/539,True,True,37/609,False,False,True,True
57,55,112/1629,True,True,112/1845,False,False,True,True
57,56,113/1641,True,True,113/1863,False,False,True,True
57,57,2/29,True,True,2/33,False,False,True,True
57,58,23/333,True,True,115/1899,False,False,True,True
57,59,116/1677,True,True,116/1917,False,False,True,True
57,60,39/563,True,True,13/215,False,False,True,True
57,61,118/1701,True,True,118/1953,False,False,True,True
57,62,119/1713,True,True,119/1971,False,False,True,True
57,63,8/115,True,True,40/663,False,False,True,True
57,64,121/1737,True,True,121/2007,False,False,True,True
58,0,1/17,False,False,1/15,True,True,True,True
58,1,59/998,False,False,59/888,True,True,True,True
58,2,6/101,False,False,10/151,True,True,True,True
58,3,61/1022,False,False,61/924,True,True,True,True
58,4,31/517,False,False,31/471,True,True,True,True
58,5,63/1046,False,False,21/320,True,True,True,True
58,6,32/529,False,False,32/489,True,True,True,True
58,7,13/214,False,False,65/996,True,True,True,True
58,8,33/541,False,False,11/169,True,True,True,True
58,9,67/1094,False,False,67/1032,True,True,True,True
58,10,34/553,False,False,34/525,True,True,True,True
58,11,69/1118,False,False,23/356,True,True,True,True
58,12,7/113,False,False,35/543,True,True,True,True
58,13,71/1142,False,False,71/1104,True,True,True,True
58,14,36/577,False,False,12/187,True,True,True,True
58,15,73/1166,True,True,73/1140,True,True,True,True
58,16,37/589,True,True,37/579,True,True,True,True
58,17,15/238,True,True,25/392,True,True,True,True
58,18,38/601,True,True,38/597,True,True,True,True
58,19,77/1214,True,True,77/1212,True,True,True,True
58,20,39/613,True,True,13/205,True,True,True,True
58,21,79/1238,True,True,79/1248,True,True,True,True
58,22,8/125,True,True,40/633,True,True,True,True
58,23,81/1262,True,True,27/428,True,True,True,True
58,24,41/637,True,True,41/651,True,True,True,True
58,25,83/1286,True,True,83/1320,True,True,True,True
58,26,42/649,True,True,14/223,True,True,True,True
58,27,17/262,True,True,85/1356,True,True,True,True
58,28,43/661,True,True,43/687,True,True,True,True
58,29,3/46,True,True,1/16,True,True,True,True
58,30,44/673,True,True,44/705,False,False,True,True
58,31,89/1358,True,True,89/1428,False,False,True,True
58,32,9/137,True,True,15/241,False,False,True,True
58,33,91/1382,True,True,91/1464,False,False,True,True
58,34,46/697,True,True,46/741,False,False,True,True
58,35,93/1406,True,True,31/500,False,False,True,True
58,36,47/709,True,True,47/759,False,False,True,True
58,37,19/286,True,True,95/1536,False,False,True,True
58,38,48/721,True,True,16/259,False,False,True,True
58,39,97/1454,True,True,97/1572,False,False,True,True
58,40,49/733,True,True,49/795,False,False,True,True
58,41,99/1478,True,True,33/536,False,False,True,True
58,42,10/149,True,True,50/813,False,False,True,True
58,43,101/1502,True,True,101/1644,False,False,True,True
58,44,51/757,True,True,17/277,False,False,True,True
58,45,103/1526,True,True,103/1680,False,False,True,True
58,46,52/769,True,True,52/849,False,False,True,True
58,47,21/310,True,True,35/572,False,False,True,True
58,48,53/781,True,True,53/867,False,False,True,True
58,49,107/1574,True,True,107/1752,False,False,True,True
58,50,54/793,True,True,18/295,False,False,True,True
58,51,109/1598,True,True,109/1788,False,False,True,True
58,52,11/161,True,True,55/903,False,False,True,True
58,53,111/1622,True,True,37/608,False,False,True,True
58,54,56/817,True,True,56/921,False,False,True,True
58,55,113/1646,True,True,113/1860,False,False,True,True
58,56,57/829,True,True,19/313,False,False,True,True
58,57,23/334,True,True,115/1896,False,False,True,True
58,58,2/29,True,True,2/33,False,False,True,True
